index,real,imag,magnitude
2212,0.652498,-0.112649,0.662151
2213,-0.0155784,-0.0702229,0.0719301
2214,0.273605,-0.281711,0.39271
2215,0.107338,0.114815,0.157175
2216,-0.0801758,0.447293,0.454421
2217,0.0689087,-0.209622,0.220658
2218,0.305717,0.137045,0.335029
2219,-0.31554,-0.173426,0.360059
2220,-0.0683269,0.31847,0.325717
2221,-0.174164,-0.117288,0.209975
2222,-0.521236,0.00986496,0.521329
2223,0.034882,-0.448175,0.449531
2224,-0.376574,-0.258285,0.456639
2225,-0.0623234,-0.558235,0.561703
2226,-0.289579,-0.409249,0.501339
2227,0.36918,-0.221869,0.43072
2228,0.323436,-0.586481,0.669754
2229,0.0487797,-0.402135,0.405083
2230,0.47676,-0.181586,0.51017
2231,-0.0724003,-0.086057,0.112462
2232,-0.0754411,-0.283801,0.293656
2233,0.311538,-0.0449617,0.314766
2234,-0.164584,0.328354,0.367293
2235,0.0911216,-0.240635,0.25731
2236,-0.362686,-0.0474563,0.365777
2237,-0.200945,-0.47558,0.51629
2238,0.380475,-0.452815,0.591441
2239,0.830493,-0.157267,0.845252
2240,0.832828,0.021776,0.833112
2241,0.671368,0.0838517,0.676584
2242,0.211639,-0.0410222,0.215578
2243,-0.183288,0.171235,0.250831
2244,-0.366741,0.287466,0.465978
2245,0.203683,-0.0479091,0.209242
2246,0.0718644,-0.494873,0.500064
2247,0.522349,-0.297217,0.600988
2248,-0.077712,-0.144493,0.164066
2249,-0.340379,0.162808,0.377312
2250,0.163285,-0.289039,0.331973
2251,0.312563,0.0893455,0.325082
2252,0.512968,0.35368,0.623077
2253,0.00780226,0.0138359,0.0158842
2254,-0.444754,-0.0146022,0.444993
2255,-0.626346,-0.108942,0.63575
2256,-0.624175,-0.398256,0.740406
2257,-0.232679,-0.133731,0.268372
2258,-0.0788377,-0.678218,0.682785
2259,-0.0283851,-0.720897,0.721456
2260,0.495146,-0.711749,0.867038
2261,0.668941,-0.621531,0.913117
2262,0.303002,-0.193204,0.359358
2263,0.423429,-0.432174,0.605034
2264,-0.0932876,0.0119871,0.0940546
2265,-0.270535,-0.216806,0.34669
2266,0.264534,-0.123659,0.29201
2267,0.421273,-0.253291,0.491556
2268,0.475923,-0.41308,0.630189
2269,0.122649,0.204597,0.238543
2270,-0.395672,0.238015,0.461744
2271,0.173869,0.0979028,0.199538
2272,0.109309,0.342261,0.359292
2273,-0.305028,0.2749,0.410623
2274,0.162106,0.125595,0.205067
2275,0.251935,0.171865,0.304973
2276,0.50088,0.225649,0.549361
2277,0.589309,0.242189,0.637134
2278,0.546574,0.329294,0.638105
2279,0.0474517,-0.0201793,0.0515642
2280,-0.347334,-0.0370041,0.349299
2281,0.200506,-0.284966,0.348437
2282,0.0894154,0.230987,0.24769
2283,0.444694,0.270352,0.520426
2284,-0.0898535,0.513874,0.521671
2285,-0.182512,0.65287,0.677901
2286,-0.322151,-0.135289,0.349406
2287,0.130168,0.0705632,0.148064
2288,0.00740641,-0.365452,0.365527
2289,-0.201532,0.295899,0.35801
2290,0.356758,0.00378607,0.356779
2291,0.433356,0.157651,0.461141
2292,0.518137,0.535471,0.745114
2293,0.440026,0.355158,0.565473
2294,-0.252916,0.369807,0.448023
2295,-0.0643625,-0.119902,0.136085
2296,0.138495,0.153321,0.206611
2297,-0.189157,0.0482171,0.195206
2298,0.288822,-0.0888415,0.302177
2299,0.501791,0.20222,0.541006
2300,-0.240579,0.274166,0.364754
2301,0.057619,0.399529,0.403662
2302,-0.305777,0.662253,0.729437
2303,-0.268965,-0.0450983,0.27272
2304,0.234465,-0.214354,0.317682
2305,0.137277,0.393912,0.417147
2306,-0.249944,0.101496,0.269766
2307,-0.0889076,-0.195779,0.215021
2308,-0.251449,-0.560409,0.614235
2309,-0.219656,-0.302729,0.374023
2310,-0.107474,0.172478,0.203222
2311,0.148398,-0.23922,0.281511
2312,-0.207911,0.0223784,0.209112
2313,-0.258167,0.162689,0.305152
2314,-0.575235,0.196425,0.607847
2315,-0.280316,-0.229609,0.362349
2316,0.233362,-0.545363,0.593193
2317,-0.00959591,0.08018,0.0807522
2318,0.437371,0.115954,0.452481
2319,0.50384,0.182459,0.53586
2320,0.508405,0.27583,0.57841
2321,0.0230755,0.616267,0.616698
2322,-0.11314,0.904405,0.911454
2323,-0.0649864,0.17819,0.18967
2324,-0.45352,-0.0184845,0.453897
2325,-0.146271,-0.488849,0.510264
2326,0.165213,0.0668409,0.178222
2327,0.51743,0.409788,0.660045
2328,0.576463,0.228043,0.61993
2329,0.513881,0.303774,0.596953
2330,0.380292,0.536952,0.657982
2331,0.129689,0.186056,0.226796
2332,-0.214018,0.442949,0.491943
2333,0.124097,-0.0595203,0.137633
2334,0.421403,-0.00949079,0.42151
2335,0.506573,-0.122143,0.52109
2336,-0.0502431,0.0240766,0.055714
2337,0.380673,0.125795,0.400919
2338,-0.292203,0.220952,0.366336
2339,0.305126,-0.115526,0.326264
2340,0.231523,-0.505954,0.55641
2341,-0.0477621,-0.168662,0.175294
2342,0.280249,0.0811283,0.291755
2343,0.342289,0.0471838,0.345526
2344,0.60449,-0.0795082,0.609697
2345,0.106339,-0.308893,0.326685
2346,-0.371831,-0.245444,0.445535
2347,0.0926482,-0.449391,0.458842
2348,0.429003,0.0956672,0.43954
2349,0.668665,-0.0338644,0.669522
2350,0.019934,0.0702544,0.0730277
2351,0.269605,-0.0570519,0.275575
2352,-0.30071,-0.213397,0.368734
2353,-0.0981491,0.251564,0.270033
2354,-0.0850575,0.344738,0.355076
2355,-0.421412,0.47755,0.6369
2356,-0.0183398,0.088754,0.090629
2357,-0.561742,-0.0277681,0.562428
2358,-0.680325,-0.216976,0.714087
2359,-0.014539,-0.46499,0.465217
2360,0.412155,-0.253277,0.483757
2361,0.804451,-0.109745,0.811902
2362,0.475579,0.574867,0.746088
2363,0.119681,0.937434,0.945043
2364,0.00407986,0.890595,0.890604
2365,0.0559186,0.404899,0.408743
2366,0.211949,0.21431,0.301415
2367,-0.196652,-0.0248602,0.198217
2368,-0.421965,0.34473,0.544879
2369,0.0470241,-0.0713316,0.0854369
2370,0.104328,-0.421935,0.434641
2371,0.624811,-0.563587,0.841439
2372,0.711221,-0.356582,0.795605
2373,0.128597,0.284277,0.31201
2374,-0.217197,0.34183,0.404996
2375,-0.252872,-0.180244,0.310535
2376,-0.201777,-0.606168,0.638869
2377,0.377614,-0.788021,0.873825
2378,0.791899,-0.36472,0.871852
2379,0.367104,0.304558,0.476991
2380,0.210227,-0.154987,0.261183
2381,0.426206,-0.0224851,0.426798
2382,0.570457,0.060307,0.573636
2383,0.739067,0.0410677,0.740207
2384,0.0416549,0.595244,0.5967
2385,-0.162838,-0.00800774,0.163035
2386,-0.308003,-0.305506,0.43382
2387,0.398826,-0.413649,0.574602
2388,-0.0145284,-0.263324,0.263724
2389,0.542477,0.12271,0.556183
2390,0.186106,-0.170312,0.252273
2391,0.118755,0.344689,0.364572
2392,-0.308553,0.163947,0.349404
2393,0.0548086,0.0429047,0.0696046
2394,-0.209372,0.201961,0.290903
2395,0.169112,0.0121196,0.169546
2396,0.370921,-0.00324645,0.370935
2397,0.210144,-0.18156,0.277713
2398,0.439851,-0.423664,0.610705
2399,0.0477567,0.167117,0.173807
2400,-0.266151,0.263108,0.374249
2401,-0.400073,-0.229233,0.461092
2402,0.148551,-0.141801,0.205366
2403,-0.197927,-0.371254,0.420719
2404,-0.329242,-0.284309,0.435008
2405,-0.079691,-0.587534,0.592914
2406,0.410384,-0.527533,0.668361
2407,0.763116,-0.516834,0.921663
2408,0.520719,-0.440571,0.682093
2409,0.755911,-0.0534771,0.7578
2410,0.691254,0.399438,0.798362
2411,0.785814,0.465731,0.91346
2412,0.00281757,0.254154,0.25417
2413,0.157869,0.0601328,0.168934
2414,-0.187775,0.406609,0.447873
2415,0.332469,0.137087,0.359623
2416,0.5241,0.199569,0.560811
2417,0.283282,-0.100361,0.300535
2418,0.389602,0.314429,0.500655
2419,0.00310734,0.0958206,0.095871
2420,-0.364977,0.0837361,0.374459
2421,-0.393078,0.125122,0.412511
2422,-0.625447,0.0550466,0.627865
2423,-0.0838988,0.283052,0.295225
2424,0.0773592,-0.268379,0.279306
2425,-0.0403187,0.185031,0.189372
2426,-0.0548162,0.485927,0.489009
2427,-0.0988644,-0.0105931,0.0994303
2428,-0.477302,0.102895,0.488267
2429,-0.328706,-0.528835,0.622666
2430,-0.300786,-0.491345,0.576101
2431,0.294393,-0.0840959,0.306169
2432,0.298116,0.231046,0.377168
2433,0.381308,0.058417,0.385757
2434,0.352675,0.315865,0.473446
2435,-0.282164,0.0480365,0.286223
2436,-0.00398668,-0.215383,0.21542
2437,0.0159109,0.24365,0.244169
2438,0.335944,0.125956,0.35878
2439,-0.128013,0.0990908,0.161883
2440,0.273809,0.235106,0.360896
2441,0.0711483,0.400926,0.40719
2442,0.244131,0.249232,0.348879
2443,0.534511,0.267613,0.597762
2444,0.161089,0.761302,0.778158
2445,0.0290577,0.12502,0.128352
2446,0.343879,0.346518,0.488187
2447,0.425094,0.0148047,0.425352
2448,-0.137648,0.242938,0.279224
2449,-0.35129,0.164581,0.387932
2450,-0.671208,-0.0776967,0.67569
2451,-0.463361,-0.62113,0.774923
2452,-0.235217,-0.384041,0.45035
2453,0.301219,-0.432437,0.527005
2454,0.222924,0.22479,0.316585
2455,0.134361,0.498959,0.516733
2456,-0.491988,0.400019,0.634088
2457,-0.765642,0.317497,0.828862
2458,-0.982746,-0.269802,1.01911
2459,-0.581071,-0.73587,0.937629
2460,0.157272,-0.906404,0.919947
2461,0.706625,-0.42507,0.824623
2462,0.576183,-0.340569,0.669309
2463,0.493237,0.404263,0.637739
2464,-0.217968,0.128754,0.253156
2465,0.113159,0.263224,0.286517
2466,-0.2096,0.0949217,0.230092
2467,0.0667025,-0.0168539,0.0687988
2468,-0.253822,0.189913,0.317006
2469,0.108465,-0.0627738,0.12532
2470,-0.175525,-0.41575,0.451284
2471,-0.166142,-0.543117,0.567961
2472,0.42622,-0.544248,0.691281
2473,0.61527,-0.412815,0.740927
2474,0.962803,-0.0653588,0.965019
2475,0.63802,0.607445,0.880942
2476,-0.194139,0.378259,0.425171
2477,-0.317341,-0.173154,0.361508
2478,-0.49852,-0.0660171,0.502873
2479,-0.446082,-0.0337931,0.44736
2480,0.139285,0.195505,0.240046
2481,-0.166109,0.40774,0.440277
2482,-0.303692,-0.215269,0.372249
2483,0.0844605,0.0655151,0.106892
2484,0.276458,-0.131828,0.306281
2485,0.216831,0.461828,0.510196
2486,-0.0883687,0.661217,0.667096
2487,-0.73199,0.481372,0.876086
2488,-0.362641,0.472368,0.595517
2489,-0.190486,-0.291749,0.348429
2490,0.355332,-0.146316,0.384277
2491,-0.161375,0.0273533,0.163677
2492,0.0886821,0.456365,0.464902
2493,-0.338181,0.333223,0.474767
2494,-0.512385,0.387578,0.642461
2495,-0.439518,-0.40972,0.600872
2496,-0.145431,-0.607496,0.624661
2497,0.536941,-0.589049,0.797047
2498,0.75425,-0.310456,0.815644
2499,0.621025,0.537103,0.821068
2500,0.53962,0.507731,0.740932
2501,-0.219652,0.556858,0.598613
2502,-0.273099,-0.0326806,0.275047
2503,-0.0146159,-0.438819,0.439062
2504,-0.23671,-0.320888,0.398749
2505,0.0666367,-0.692838,0.696035
2506,0.5506,-0.347641,0.651164
2507,0.508667,0.263434,0.572835
2508,-0.0175262,-0.0909895,0.0926621
2509,-0.040725,0.45291,0.454738
2510,-0.420293,-0.0518415,0.423478
2511,0.149351,-0.280246,0.317559
2512,-0.0949599,-0.380829,0.39249
2513,-0.211735,0.0684579,0.222527
2514,0.265988,0.271433,0.380033
2515,-0.376153,0.20257,0.42723
2516,-0.0626075,0.252997,0.260629
2517,-0.0744208,-0.269571,0.279655
2518,0.233935,-0.234573,0.331285
2519,0.059572,-0.499664,0.503202
2520,0.181769,0.277841,0.332017
2521,0.372166,0.520463,0.639835
2522,0.206858,0.0591078,0.215137
2523,0.536513,0.04713,0.538579
2524,0.0842687,0.520036,0.526819
2525,0.108142,0.718837,0.726926
2526,-0.467914,0.506552,0.689593
2527,-0.556738,0.47134,0.729465
2528,-0.5432,-0.374545,0.659811
2529,0.103072,-0.507027,0.517397
2530,0.379197,-0.0141464,0.379461
2531,-0.0641907,0.281067,0.288304
2532,-0.359841,0.598626,0.698454
2533,-0.605466,0.560797,0.825277
2534,-0.907469,-0.146548,0.919226
2535,-0.157282,-0.16142,0.225375
2536,-0.0665633,0.210954,0.221206
2537,-0.517025,0.172227,0.544956
2538,0.047615,-0.0882653,0.100289
2539,0.137261,-0.368247,0.392996
2540,-0.0743129,-0.322775,0.33122
2541,-0.0477235,-0.50328,0.505538
2542,0.359556,0.0941228,0.371671
2543,0.0210857,-0.205375,0.206455
2544,0.459073,-0.440874,0.636488
2545,0.0472384,-0.385789,0.38867
2546,0.00225027,0.207965,0.207977
2547,0.0891936,-0.312477,0.324958
2548,-0.270702,0.0382764,0.273395
2549,0.0660916,-0.589055,0.592751
2550,0.418618,-0.435905,0.604363
2551,0.642548,-0.43391,0.775335
2552,0.682739,0.155492,0.700222
2553,0.330993,0.765033,0.833565
2554,-0.369559,0.732764,0.820681
2555,-0.0282122,0.37397,0.375033
2556,-0.0818457,-0.183858,0.201252
2557,-0.102265,-0.413502,0.425961
2558,-0.267478,-0.0820902,0.279792
2559,-0.242454,0.298881,0.384856
2560,-0.464233,0.293514,0.549238
2561,0.127712,-0.151525,0.198167
2562,-0.172497,-0.535581,0.562674
2563,0.361294,-0.293952,0.46577
2564,0.549729,0.0791113,0.555392
2565,0.33247,0.0427996,0.335214
2566,0.387221,0.467183,0.606795
2567,0.0737488,0.745509,0.749148
2568,-0.508163,0.462531,0.687142
2569,-0.114448,-0.21157,0.240541
2570,0.0635837,0.0267181,0.0689691
2571,0.187369,-0.290333,0.345544
2572,0.1532,-0.340011,0.372932
2573,0.499385,-0.224078,0.547354
2574,0.0477438,-0.355124,0.358319
2575,0.0364594,-0.322484,0.324539
2576,-0.0545813,0.101307,0.115075
2577,0.157651,0.322779,0.359222
2578,0.326793,0.432044,0.541715
2579,-0.0831357,-0.0926788,0.124503
2580,-0.450719,-0.211642,0.497936
2581,-0.204961,-0.498022,0.538549
2582,0.484379,-0.298216,0.56882
2583,0.532925,0.296843,0.61002
2584,0.0782964,0.584696,0.589915
2585,-0.256596,0.0353492,0.259019
2586,-0.382841,-0.314595,0.495517
2587,-0.0387868,-0.728106,0.729138
2588,0.0208566,-0.704462,0.70477
2589,-0.0260322,-0.124541,0.127232
2590,0.0534471,0.197238,0.204351
2591,0.185081,0.364626,0.40891
2592,-0.0974444,-0.179092,0.203885
2593,-0.376172,-0.399634,0.548829
2594,-0.492037,-0.569974,0.752974
2595,-0.433922,-0.151912,0.459745
2596,0.374666,-0.283205,0.469659
2597,0.484924,-0.399764,0.62846
2598,0.373072,0.228089,0.437273
2599,0.241562,0.474466,0.53242
2600,0.173747,0.292508,0.340219
2601,0.366932,0.388093,0.534093
2602,0.340496,-0.107812,0.357157
2603,0.27648,-0.113247,0.298774
2604,0.045918,-0.158262,0.164789
2605,0.322317,-0.355864,0.480133
2606,0.561967,-0.455214,0.723205
2607,0.732029,-0.360618,0.816034
2608,0.382733,0.147756,0.410264
2609,0.359543,0.634938,0.729669
2610,0.113876,0.765212,0.773639
2611,0.190905,0.18181,0.263628
2612,0.180579,0.335991,0.381443
2613,-0.231157,-0.0193345,0.231964
2614,-0.507972,0.00808533,0.508037
2615,-0.305471,-0.386595,0.492715
2616,-0.372149,-0.482744,0.609538
2617,0.469804,-0.316689,0.566576
2618,0.2509,-0.429983,0.497831
2619,0.701951,-0.192893,0.727972
2620,0.175304,0.222738,0.283449
2621,-0.194952,-0.0317148,0.197514
2622,0.350016,0.109356,0.366701
2623,-0.229336,-0.182769,0.293257
2624,-0.0902634,0.0733861,0.116331
2625,0.0957203,-0.243033,0.261203
2626,0.32595,0.177111,0.370961
2627,-0.0542715,0.295654,0.300594
2628,0.148376,0.13093,0.197884
2629,-0.0202335,0.568352,0.568712
2630,-0.636115,0.0909717,0.642587
2631,-0.530675,0.213625,0.572059
2632,-0.439694,-0.349953,0.561959
2633,0.274542,-0.560433,0.624066
2634,0.162039,-0.590639,0.612464
2635,0.605228,-0.145519,0.622476
2636,0.371613,-0.205207,0.424507
2637,-0.146258,0.0678167,0.161216
2638,-0.287734,-0.116109,0.310278
2639,-0.606016,-0.34343,0.696562
2640,-0.51723,-0.345623,0.622079
2641,-0.404827,-0.688162,0.798406
2642,-0.402807,-0.409259,0.574236
2643,0.208063,-0.503432,0.544733
2644,0.414487,0.0405084,0.416461
2645,0.42882,-0.128368,0.447622
2646,0.443252,-0.215057,0.492668
2647,0.263442,0.483228,0.550374
2648,-0.260225,0.624823,0.676846
2649,-0.558774,0.299017,0.633751
2650,-0.0884863,-0.241886,0.257563
2651,0.12032,-0.60827,0.620056
2652,-0.026294,-0.386383,0.387277
2653,0.442642,-0.415409,0.607039
2654,0.145775,-0.32094,0.352495
2655,0.619495,-0.380515,0.727025
2656,0.712468,0.0450146,0.713889
2657,0.729617,0.366293,0.816401
2658,0.629829,0.173729,0.65335
2659,0.00590865,0.133484,0.133615
2660,-0.0577854,0.388581,0.392854
2661,-0.503895,0.138111,0.52248
2662,-0.509075,-0.17552,0.538484
2663,-0.552013,-0.444545,0.708759
2664,-0.574013,-0.265152,0.632295
2665,0.206493,-0.3954,0.446073
2666,0.476051,-0.0391777,0.47766
2667,0.536787,-0.181394,0.566607
2668,0.23078,-0.288485,0.369436
2669,-0.0914462,0.272611,0.28754
2670,-0.308471,0.423982,0.524324
2671,-0.10562,-0.190931,0.218198
2672,0.233884,-0.382817,0.448609
2673,0.57687,-0.427422,0.717962
2674,0.110735,-0.326375,0.344649
2675,0.387331,-0.280383,0.478163
2676,-0.127485,-0.2338,0.266299
2677,0.232921,0.181712,0.295417
2678,0.448746,0.266194,0.521759
2679,0.410217,0.036823,0.411866
2680,0.462265,0.308163,0.555566
2681,-0.210668,0.0472937,0.215911
2682,-0.107786,-0.24528,0.267918
2683,0.190586,0.259463,0.321938
2684,0.402067,0.224831,0.460659
2685,0.0541855,-0.029006,0.0614607
2686,-0.391309,-0.11738,0.408535
2687,-0.0739396,0.0694634,0.101451
2688,-0.02085,0.449278,0.449762
2689,-0.0564823,-0.160019,0.169695
2690,0.183962,0.0757523,0.198949
2691,-0.214689,-0.261729,0.338516
2692,-0.366925,-0.237405,0.43703
2693,0.339002,-0.396919,0.521984
2694,0.209016,0.291027,0.358308
2695,0.532666,0.393598,0.662308
2696,-0.106689,0.614851,0.624038
2697,-0.278599,0.798916,0.846099
2698,-0.679347,0.0596343,0.68196
2699,-0.734291,0.113893,0.743071
2700,-0.487554,0.0918655,0.496133
2701,-0.722564,0.114371,0.73156
2702,0.0672051,-0.125437,0.142306
2703,0.284899,-0.118539,0.308576
2704,0.502838,0.0696166,0.507635
2705,0.0215119,0.507429,0.507885
2706,0.0408119,0.785146,0.786206
2707,-0.0988045,0.13822,0.169903
2708,0.0584401,-0.239619,0.246642
2709,0.191198,0.0815128,0.207849
2710,-0.32096,0.142521,0.35118
2711,0.0929885,0.462865,0.472113
2712,0.117182,0.595847,0.607261
2713,-0.469196,-0.00519338,0.469224
2714,-0.176699,-0.420074,0.455724
2715,-0.307455,-0.547617,0.628024
2716,-0.273644,-0.467316,0.54154
2717,0.389658,-0.66392,0.76982
2718,0.254839,0.0504347,0.259782
2719,-0.145648,-0.0154304,0.146463
2720,-0.428288,-0.295071,0.520093
2721,0.064823,-0.388833,0.394199
2722,0.21178,0.0145255,0.212277
2723,-0.0832569,-0.119558,0.145691
2724,-0.332717,0.315948,0.458829
2725,-0.487387,0.42292,0.645296
2726,-0.65272,-0.353299,0.742202
2727,-0.103479,-0.806939,0.813547
2728,-0.338613,-0.635822,0.720367
2729,0.255853,-0.621417,0.672027
2730,0.723223,-0.344958,0.801278
2731,0.816654,0.15059,0.830422
2732,0.822688,0.0733993,0.825956
2733,0.434606,0.786259,0.898379
2734,-0.105979,0.847651,0.85425
2735,-0.106907,0.766686,0.774104
2736,-0.153981,0.716214,0.732579
2737,0.0814704,0.370157,0.379017
2738,-0.502102,0.397215,0.640223
2739,-0.27873,0.518983,0.589096
2740,-0.69941,0.362991,0.787995
2741,-0.832447,-0.00242152,0.832451
2742,-0.456081,-0.661755,0.803697
2743,0.16453,-0.35623,0.39239
2744,0.686467,-0.0983432,0.693476
2745,0.37043,0.593889,0.699945
2746,-0.259915,0.698421,0.745217
2747,-0.764563,0.174166,0.78415
2748,-0.824123,-0.0746905,0.827501
2749,-0.677307,-0.151416,0.694026
2750,-0.169694,-0.707197,0.727271
2751,0.0766368,-0.758532,0.762394
2752,0.184792,-0.144133,0.234355
2753,-0.161905,0.228972,0.280431
2754,0.115516,0.616707,0.627433
2755,-0.539012,0.15518,0.560905
2756,-0.230731,-0.38703,0.450588
2757,-0.227171,0.0248214,0.228523
2758,-0.330685,0.280162,0.433409
2759,-0.583105,0.217208,0.622246
2760,-0.0605108,0.0865265,0.105586
2761,-0.297333,-0.480788,0.5653
2762,0.324221,-0.278679,0.427529
2763,0.603561,0.0084067,0.60362
2764,-0.0187915,0.457767,0.458152
2765,0.247354,0.567824,0.619361
2766,-0.488019,0.676487,0.834145
2767,-0.151344,0.499803,0.522214
2768,-0.513341,-0.0876977,0.520778
2769,-0.746976,-0.12917,0.758062
2770,0.00624176,-0.47694,0.47698
2771,0.278523,0.0497134,0.282925
2772,-0.0176871,-0.0134709,0.0222328
2773,0.12673,-0.232058,0.264408
2774,0.475276,-0.130941,0.492984
2775,0.0198433,0.189313,0.19035
2776,-0.20084,-0.045766,0.205989
2777,-0.519663,0.0700719,0.524366
2778,-0.422831,-0.486806,0.644799
2779,0.175182,-0.266565,0.318976
2780,0.200941,0.219844,0.297841
2781,-0.246051,-0.118358,0.273038
2782,0.023028,-0.375052,0.375758
2783,-0.108316,0.0800679,0.134697
2784,-0.224665,0.21868,0.313521
2785,-0.12911,-0.186573,0.22689
2786,-0.460429,-0.315569,0.558192
2787,0.171119,-0.413492,0.447501
2788,0.5317,-0.434547,0.686685
2789,0.370978,-0.269294,0.458415
2790,-0.00766605,0.0780897,0.0784651
2791,-0.451215,0.143654,0.473531
2792,-0.506947,0.169565,0.534554
2793,-0.422004,-0.597576,0.731563
2794,0.229676,-0.559193,0.604523
2795,0.481474,-0.626424,0.790079
2796,0.189393,0.133559,0.231749
2797,-0.142257,-0.137763,0.198029
2798,0.024003,0.278004,0.279038
2799,0.402514,-0.0474171,0.405297
2800,-0.132319,0.129396,0.185072
2801,0.0839341,0.486755,0.493939
2802,-0.605696,-0.00779043,0.605746
2803,-0.505127,-0.314179,0.594862
2804,-0.463443,-0.409261,0.618283
2805,0.18781,-0.344293,0.392186
2806,-0.131961,-0.105972,0.169244
2807,0.366308,-0.112253,0.383122
2808,-0.101547,0.207568,0.231076
2809,-0.518523,0.0862596,0.525649
2810,-0.512735,0.091302,0.520801
2811,-0.576742,-0.442206,0.726759
2812,0.204559,-0.617869,0.650851
2813,0.454039,0.0462822,0.456392
2814,-0.14267,0.147815,0.205437
2815,0.0384015,-0.210155,0.213635
2816,0.167442,-0.446458,0.476825
2817,0.303348,-0.582308,0.656584
2818,0.832589,-0.331238,0.89606
2819,0.137415,0.272286,0.304996
2820,-0.0593022,0.505465,0.508932
2821,0.128106,0.203317,0.24031
2822,-0.320271,-0.080063,0.330127
2823,0.209305,-0.472306,0.516606
2824,0.234568,-0.573836,0.619928
2825,0.196647,-0.474863,0.51397
2826,-0.0288195,-0.381487,0.382574
2827,0.224893,0.229723,0.32148
2828,-0.188827,-0.05899,0.197827
2829,-0.277068,0.0919062,0.291914
2830,0.0119401,-0.0471869,0.0486741
2831,-0.266413,-0.265923,0.376418
2832,0.0978195,-0.630142,0.63769
2833,-0.120232,-0.669605,0.680314
2834,0.313685,0.087218,0.325585
2835,0.558408,0.349046,0.658523
2836,0.53671,0.563796,0.778411
2837,-0.28176,0.399,0.488456
2838,-0.378838,0.465479,0.600157
2839,-0.140016,0.484599,0.504421
2840,-0.580121,0.310866,0.658162
2841,0.0849469,0.0884442,0.122631
2842,-0.342376,0.378047,0.51004
2843,-0.0184444,0.490407,0.490754
2844,-0.0862309,-0.0612287,0.105758
2845,-0.47434,0.227939,0.526265
2846,-0.532818,-0.409397,0.671938
2847,-0.246161,-0.666018,0.710053
2848,-0.136547,-0.264354,0.297536
2849,-0.21632,-0.54662,0.587867
2850,-0.0290039,0.0186369,0.0344755
2851,-0.202533,-0.387691,0.437406
2852,-0.176837,-0.739352,0.760205
2853,-0.174073,-0.203521,0.26781
2854,-0.375248,-0.372281,0.528587
2855,-0.253452,0.0479373,0.257945
2856,-0.344167,0.1523,0.376359
2857,-0.577054,-0.329808,0.664654
2858,-0.507602,-0.0622986,0.511411
2859,-0.729751,-0.074811,0.733576
2860,-0.482819,0.112455,0.495742
2861,-0.64065,0.108684,0.649804
2862,-0.286641,-0.408132,0.498734
2863,0.133709,-0.667005,0.680275
2864,-0.157419,-0.0972214,0.185021
2865,0.323856,0.224894,0.394284
2866,0.280149,0.0749641,0.290005
2867,0.0268093,-0.167466,0.169598
2868,0.0813985,-0.680891,0.685739
2869,0.456131,-0.282538,0.536548
2870,0.919722,0.104328,0.92562
2871,0.888341,0.0829368,0.892204
2872,0.744977,0.483938,0.888362
2873,0.540771,0.444768,0.70018
2874,0.562199,0.499667,0.752154
2875,-0.20549,0.563057,0.599382
2876,-0.57739,0.138849,0.59385
2877,0.0803277,-0.20221,0.21758
2878,0.217608,-0.622353,0.659299
2879,0.122071,-0.494342,0.509191
2880,0.512682,-0.442323,0.67712
2881,0.677281,0.174648,0.699437
2882,0.274354,0.575882,0.637896
2883,-0.210315,0.562542,0.600571
2884,-0.0469562,0.495794,0.498012
2885,-0.591667,0.408028,0.718719
2886,-0.459382,0.397184,0.607278
2887,-0.694574,-0.09487,0.701023
2888,-0.752038,-0.282618,0.803389
2889,0.0207592,-0.373874,0.374449
2890,0.330963,0.0467497,0.334249
2891,0.282576,0.475227,0.552893
2892,0.0323969,0.0127544,0.0348171
2893,-0.133378,-0.288305,0.317663
2894,0.319526,0.0820994,0.329904
2895,-0.211722,0.219604,0.305044
2896,0.121534,0.602825,0.614955
2897,0.171483,0.152938,0.229775
2898,0.182943,-0.168917,0.249001
2899,-0.00337392,-0.284422,0.284442
2900,-0.148248,0.281476,0.318129
2901,-0.0628037,0.625989,0.629131
2902,-0.479394,0.264919,0.547724
2903,-0.131583,0.254108,0.286155
2904,-0.474553,0.302988,0.563029
2905,-0.53264,0.502801,0.732471
2906,-0.709029,0.312649,0.774901
2907,-0.298859,-0.129006,0.325514
2908,0.250298,-0.215984,0.330602
2909,0.436106,-0.265778,0.510712
2910,0.345727,-0.335771,0.481943
2911,0.463221,-0.197311,0.503493
2912,-0.0393032,0.220547,0.224022
2913,-0.0069186,-0.305717,0.305796
2914,-0.122675,0.16695,0.207175
2915,-0.376892,-0.00572458,0.376936
2916,-0.415333,-0.564792,0.701064
2917,-0.446192,-0.183436,0.482427
2918,-0.620473,-0.257004,0.671594
2919,0.163358,-0.260804,0.307741
2920,-0.0240584,0.236707,0.237926
2921,0.251466,-0.201547,0.322267
2922,-0.189225,0.219127,0.289522
2923,-0.129387,0.60678,0.620422
2924,-0.0647566,-0.134066,0.148887
2925,0.359632,0.158808,0.393135
2926,-0.194972,0.0690685,0.206844
2927,-0.316855,-0.224892,0.388553
2928,-0.0892247,0.281931,0.295713
2929,-0.359575,-0.258226,0.44269
2930,0.330919,-0.263034,0.422722
2931,0.504677,-0.23188,0.555398
2932,0.0557604,0.274541,0.280146
2933,0.247941,0.515506,0.572032
